id,phenotype
TUBA4A,0.5950855105145754
TBC1D2,0.5950841708184742
C7orf50,0.5949529113237395
CDC25B,0.5948455236201293
POP7,0.5946652471464862
S1PR4,0.5945681020902548
IL17RC,0.5945523722031412
TEX2,0.5945397120856479
PSMB8,0.5944359779494692
EFHC1,0.5943961369257238
GRWD1,0.5943600381460845
GADD45A,0.5942800873176697
SMIM4,0.5941028394777034
RGS3,0.5939038006948891
GMIP,0.5938862379689333
CBLC,0.5938720766288705
SLC17A9,0.5938226489650988
BLMH,0.5938226340212589
ZNF404,0.5937437002795586
ANPEP,0.593641560719089
RPS15,0.5936280660567722
MAN1A1,0.5935373696340359
NUDT9,0.5935278438242995
IFITM2,0.5934573583287346
TRIP6,0.5932594171267392
TNFRSF21,0.5932420411371606
SLCO4A1,0.5932390618762756
FADD,0.5931515172498162
LPL,0.5931265265229545
QRICH2,0.593056513729415
NABP2,0.5929867267017878
SNX33,0.5929359468328046
NIPA2,0.5929106156473469
WRN,0.5928901716905841
TM7SF2,0.5928848452470633
PTPMT1,0.5928434999025729
MERTK,0.5928424422440781
TMEM115,0.5926751398135981
BCL7B,0.5925039171395796
PRKAR1A,0.5923614827597513
PSME4,0.5923577083934473
PWP1,0.5922948418824845
KRTCAP3,0.5922296748951565
VAMP3,0.5922281497530543
ADGRL1,0.5922143827656156
TAP2,0.5921625183703176
BCDIN3D,0.592023061205888
SPG21,0.5920153702875164
NSMF,0.5918925749166077
ORAI3,0.5918305275100704
MTAP,0.5917613446033365
NUFIP1,0.5917064131450817
USP21,0.5916312223302136
VPS37B,0.591597057061263
PCID2,0.5914410920113486
ASB16,0.591367340898089
PCNP,0.591322886004341
ZNF14,0.591314246084525
TBX3,0.591272098131916
TMEM179B,0.591150659072871
BANP,0.5911218618396576
IP6K1,0.591065792848421
C11orf58,0.5909856361938324
RDH11,0.5909732263362426
TRABD,0.5909724056084027
CCDC77,0.5908994238693464
FCHO2,0.5908643052628388
TNK1,0.5908416487439941
UBAP2,0.5906058879992834
TBC1D8,0.5905639201260555
SULT1A4,0.5905606952298754
AIFM2,0.590360323880859
ARHGAP22,0.5902825997465087
CCDC93,0.5902765339602201
RAB11FIP4,0.5901389354251301
ZNF444,0.5901286478454901
YBX2,0.5900104336112855
IRF3,0.5900005182997531
DHCR24,0.5899547447602635
F10,0.5899417157073636
E2F2,0.5899275043446827
GCLC,0.5899118299724774
STK24,0.5897556480510662
RAB11FIP5,0.5897299495871797
ZNF513,0.589719787583674
SRRT,0.5895128208831873
MGA,0.5894387670467873
WBP4,0.5893747896610941
CENPP,0.5893433493778167
CTDSP2,0.5893295750553051
JMJD8,0.5892653590574776
CTDNEP1,0.5892003024678442
TMEM138,0.5891755257891855
RHOB,0.5891297773125665
PPP3CC,0.5890852767389259
PHPT1,0.5890852507565398
TMED1,0.5890423031342855
NFYB,0.5890123300704063
TGS1,0.5889193781732807
TERF1,0.5888092370377351
SFN,0.588692789572228
C6orf226,0.5886718597121104
PROCR,0.58866155131226
RAD51,0.5886332174689601
PREPL,0.5885828814688959
NUP50,0.5885512158504392
COMMD7,0.5884867354013071
LTBR,0.5884283584351444
SLC29A2,0.5884211849048147
PPCDC,0.588413050898559
ZNRF3,0.5881561485974991
KLHDC4,0.588147429168882
TDGF1,0.5881464435292881
PARVG,0.5881258757126457
PCYOX1L,0.5880554424030846
CCDC12,0.5879511288789918
LIX1L,0.587942002930031
PSEN2,0.5877974063842668
DISP2,0.587748306219519
TMEM131,0.5877425834846878
FAM83G,0.5876072206545686
NFKBIE,0.5875692645779121
KRI1,0.5873448078653878
HIST1H2BK,0.5872810037059929
GOLT1B,0.5872089560905703
CCM2,0.5871386311357857
ELOVL3,0.5871330052237036
C12orf75,0.5871278808218944
HAAO,0.587049730164863
ADAMTS2,0.5866954276781442
UBFD1,0.5866115403552963
BAX,0.5865970501066976
HMGN2,0.5865226896812765
RHOT2,0.5864020864246858
SCLY,0.5863125555881417
MMP19,0.5862607666660063
SEC13,0.5862148486256586
ACP6,0.5861822938965163
TAF6L,0.5861025013742738
PON3,0.5860812607989072
BGLAP,0.5860623548261384
FITM2,0.5860395773379169
CFLAR,0.5860173998641659
RNFT2,0.5858301790253841
SLC30A3,0.5857850617644371
NAA40,0.5857365231234545
TMEM120B,0.5856200340550672
ADD2,0.5855763417339016
BAZ1B,0.5854966085020492
SDAD1,0.5854450341640806
TNFRSF11A,0.5854148566462279
NCOA6,0.58541159110055
HNRNPM,0.5853854553947457
POMC,0.5853731171812535
SDF4,0.5852781442167331
BYSL,0.5851788349494302
COPS7B,0.5850778965302542
ITPK1,0.58503788348266
TRAPPC6B,0.5850378220298111
ASIC1,0.585024862310313
ZMPSTE24,0.5850195837448179
SOCS1,0.585017652685091
TCF12,0.5850085156612034
PNPLA7,0.585007509306323
ZFAND2A,0.5849881307183742
ALKBH5,0.5849088355560033
CCNE2,0.5847793631309264
NET1,0.5846502681250947
SMO,0.5845978739338602
SPAG4,0.584584792260849
TRNP1,0.5845695155761524
NLRX1,0.584461400581905
PTMA,0.5844493737832229
DTX3L,0.5844387273538407
CKLF,0.5842770316009831
ACACA,0.5842551597206107
ITGAL,0.5841164905114057
S1PR5,0.5840898570722592
SDHC,0.5840756183191427
COG2,0.5840654674977359
DPM3,0.5839956894062094
SLX4IP,0.5839637372683835
PCK2,0.5838644040799189
CD68,0.5837347116817821
ZNF544,0.5837115152953475
GATAD2A,0.5837110473537441
BBS5,0.583707784616717
ZNF613,0.5836828250741363
CSNK2A1,0.5835331839406214
PPP2R1A,0.5834305063214159
FAM32A,0.5833143158175964
VAMP2,0.5832952678421444
IFIT3,0.5832357338067031
POLR2B,0.5831085657927622
CHPF,0.5829671327097102
ABCB8,0.5829462891041117
CCDC159,0.582898067579391
SUN2,0.582858662325876
REPS1,0.5827293360865202
MPPE1,0.582728506570304
PTGDS,0.5826807009954035
C19orf54,0.5826789218919611
USP10,0.5826282204332289
PITPNM2,0.5825716421139575
SARS2,0.5824974910343598
CHID1,0.5824498295808715
MAFF,0.5823944164289638
F13A1,0.5823520053704536
FGFR1OP2,0.5823355482567305
MARCKS,0.5823265048936153
SLC25A26,0.582240115177973
HDGF,0.5822282318784128
REXO1,0.5821478494060216
LAMTOR2,0.581973620799313
FXR2,0.5818562678795263
LNP1,0.5818420755781166
ANP32E,0.5817907625420387
SIK2,0.5817830951511445
ZNF219,0.5816859434285621
FAM43A,0.5816627851992016
EGLN2,0.5816499340763958
GRK4,0.5816303689848686
NCKAP1L,0.5814942950879382
GBP3,0.5812909099749936
YEATS4,0.5811485166442072
OSBPL8,0.5810584659439795
ARRDC4,0.5808729158188302
TBC1D14,0.5807960308638322
BCAR3,0.5807558235028097
PYGB,0.5807131128590286
GEMIN7,0.5806420358524815
PPP6C,0.5806119632038934
PODXL,0.5803905273592438
DENND4C,0.5803836196309273
CYP27B1,0.5803821689553358
P2RX1,0.5803641991838748
MOSPD3,0.5803311887653911
SNX17,0.5802253509192199
BRAP,0.5800839468599044
MAD2L2,0.5800417116225054
TMEM79,0.5800392089970023
CTSZ,0.5799993439862212
PGPEP1,0.579890390798078
ABHD2,0.5798825840752447
NUCKS1,0.5798219139987346
PLEKHA7,0.5796819408998781
NT5M,0.5795366523227339
KBTBD11,0.5794940858657339
TSFM,0.5794708563647079
SLC26A6,0.5793691117333222
MAP3K5,0.5793072232279611
FHL2,0.579144474006329
UBA5,0.5791165712256977
DPH7,0.5791157778560854
ITGB2,0.579094034177335
CGNL1,0.5789451365602438
ARRDC3,0.5789204694849042
ABHD1,0.5789082398642772
EIF4G1,0.578892726209757
SULT2B1,0.578810761414445
THEMIS2,0.5788044948813513
PIGP,0.5787713829337463
MECR,0.578744845980047
UBXN11,0.578540787412801
C1orf56,0.5785318961211229
EHD4,0.5785042457341261
ITIH1,0.5784601918820511
KIF20B,0.5783533996828951
TADA2B,0.5783007106463044
GTF2IRD1,0.5782711752552793
TMEM161B,0.5782468559751414
YPEL1,0.5781885404835932
DNAJC8,0.577974704256115
RHEBL1,0.5779574574829465
NOC3L,0.577863628213306
SRR,0.5778381015588604
PDHB,0.5778303867987598
DDX18,0.5778144663013935
CTSS,0.5778105246938221
LZIC,0.5778081085318455
BAZ2B,0.577789507923353
LY75,0.5777070373970218
NCOA5,0.5776296257360678
INPP4B,0.5776266541500032
ABHD15,0.5775129704622991
GBF1,0.5775114221988797
SEC24B,0.5774977305857854
RHBDD3,0.5774880323474995
NADK2,0.5774314065598485
ZDHHC18,0.5773064246165643
BCL9L,0.5772704499384154
ATL2,0.5771868343491835
LGALS9C,0.5771568622723852
TECPR1,0.5771146277148816
ST13,0.5771143562797634
NEK9,0.5771118641494335
PALB2,0.5770840773391918
DNAJB2,0.577072450025941
IFIT5,0.5770647784402331
SAP30,0.577041270615714
DPP7,0.5769059342225101
LRRC56,0.5768945410127979
ALAS1,0.5768354174197637
CTC1,0.5766795061914243
C19orf53,0.5766469785184125
WDFY2,0.5766129351903335
ANXA9,0.5766027497833257
AMY2B,0.5765128095583383
NF1,0.5764455377728231
SLX1A,0.5764104152645689
PVR,0.5763454354545068
KIAA0100,0.5760911345381431
IL6ST,0.5760110171348858
FIGNL1,0.5759954929203104
COA3,0.5759431958640057
ZDHHC12,0.575906708460796
RABGGTA,0.5759024384125511
LGR5,0.5758888343648617
SCGN,0.5758853611368157
CFI,0.5758190112961599
NUDT16,0.5757152161554272
GLI4,0.5756371454151019
CCND3,0.5755903347050213
AEN,0.5755577436808345
RILPL2,0.5755141956228561
SPHK2,0.575413577187525
TGFBI,0.5753882986023879
RPL21,0.5752470781424539
ATRN,0.575218530790585
FAM220A,0.5752110246394255
INTS12,0.5751276235379759
NFAM1,0.5750392500183201
FOSL1,0.5750278299924869
IFI30,0.5749272593759384
MSH5,0.5748735310581684
INTS5,0.5747621697929695
DBP,0.5747422619319948
TMEM50A,0.5746925023397059
HMBOX1,0.5746791404302298
UBL7,0.5746299686517564
TMEM106B,0.5746244368049367
USP22,0.5745467613670099
FBXO46,0.5745117966134318
PC,0.5744716246762093
POLD4,0.5744115606317723
PTPRG,0.5742397661343879
SESN1,0.5742097018678551
PTPRU,0.5741738256310062
ONECUT2,0.5740163674910228
CASP7,0.57400198768338
FSTL3,0.573988398954767
ANKRD17,0.5738711282532787
GPATCH1,0.5738037029265565
CD37,0.5737977412864799
PRKCA,0.5737761633412863
BCL3,0.5737607914976239
DIAPH1,0.5737270431750842
OGFR,0.5736652725593598
STRIP1,0.5735900894099918
TUSC2,0.5735009014956043
IST1,0.5734492635553232
CCDC9,0.5734410623069132
PPP1R16A,0.5733031935717571
FUT8,0.5732311458464169
IL7R,0.5732249682963234
CDK4,0.5732127150471615
TGM2,0.5732095875389207
DET1,0.573194955229879
NSMCE2,0.5730024148572482
SH3GLB2,0.5729879507941307
LDLRAD2,0.5729866096497712
NGEF,0.572960033550719
SAMM50,0.5729000860471871
RPAP2,0.5728026136300023
HSF2,0.5727424971902878
TEFM,0.5726860223010406
KIF22,0.5726754638140761
POLE,0.5726267250243392
CALD1,0.5726261810189085
TMEM259,0.5725654439349257
GLMN,0.5725609736936248
ANP32B,0.5723034011946861
USP37,0.5722917886420784
AIDA,0.5721995669337763
TNFRSF1B,0.5720544506252633
PDCD5,0.5720014706191348
ARID1A,0.5719877250073654
DAB2IP,0.5719840034120489
ZBTB39,0.5719410952473584
PPP2CB,0.5718911386693598
SCRN1,0.5718850458495137
HJURP,0.571851198409679
LIMD2,0.5718398504248243
CPSF6,0.5718096657214647
NIM1K,0.5718027369222807
TRIM2,0.5716953430795444
TOPBP1,0.5716230631594635
EFNA3,0.5716060152295587
GIMAP2,0.5715496976692928
TMEM167B,0.5714851888700443
CENPH,0.5713488137105639
INO80E,0.571326055966869
MTMR11,0.5712608127345158
SND1,0.5711294264332922
MYL5,0.5710928529080689
FBN2,0.5710562192064992
SLC22A18,0.5710360519012573
C11orf52,0.570952679328312
PLSCR4,0.5708031289667408
TOMM6,0.5707853785172243
JMJD4,0.5705908457971436
NUDCD3,0.5705765009474408
CS,0.5705482363489375
FAM76B,0.570504542249738
ARFGAP2,0.5704900877762246
DPYSL2,0.5704578304113603
GNPTAB,0.5703818671623637
UNKL,0.5703244949811581
GSDMD,0.5702266025663465
HIF1AN,0.5701901424232219
CRIM1,0.5701604315178398
TIMM13,0.5701111047926433
INPP5D,0.5700926644798252
MSX1,0.5700895892975821
MYO18A,0.5700769462782243
KIF1B,0.5699002689896074
GIPR,0.5698811686773371
PREB,0.5698395478617373
LPIN2,0.5697189266814447
TEF,0.5697100915701567
ZNF792,0.5696895531668479
CNR1,0.5696882594496397
SUN1,0.569679371154954
SSTR5,0.569661339365882
BATF2,0.5696578570182321
FANCI,0.5696278401931978
ESD,0.5696178411382291
TPI1,0.569527133052901
TTC5,0.5695098818112334
ATP13A1,0.5694917162390848
MAPK13,0.5694846723094484
ARPC2,0.5694228887601572
PKP4,0.5691877365545389
CSK,0.5691666436064489
ZCCHC2,0.5690784493784671
EMID1,0.5690734676467472
STX7,0.5690712479336615
RAVER1,0.5690679224313373
GPATCH3,0.5690630529001955
CORO2A,0.5690158294349084
STK38L,0.5688685197489333
SUCLA2,0.5688541735822154
PRKCSH,0.5688213097340816
OPTN,0.5687577158108406
SEMA6C,0.5686755986886977
ZNF331,0.5685283830183061
PNP,0.5684921584423415
TMEM241,0.568302345663086
CASP9,0.5682982929166717
NELFB,0.5682492331839628
MAMDC4,0.5681842556628713
UBA7,0.5681208373592246
EPB41,0.5680327957080293
ZNF662,0.5679907876726412
IL11,0.5678723372574606
GRIN2D,0.5678654958506901
VWCE,0.5678134987961121
HNRNPA3,0.5677571518628715
SDC2,0.5676533611472541
CLIP1,0.5676145850703607
MANEA,0.567493208452108
DNAJB4,0.5673146226928923
SERPINA1,0.5671670271227526
CCDC167,0.5671093846536284
CMC2,0.5671061784249358
RAB31,0.5670573258416267
ZNF223,0.5670199865112711
GCHFR,0.5669453471496781
NECAB3,0.5667787112972991
GNAI1,0.5667267479991064
CEACAM19,0.5667233516958163
DAB2,0.5667191034596952
FOSL2,0.5667022481457438
MGLL,0.5666963495266055
KATNAL2,0.5666540525143415
ANKDD1A,0.5666125343188961
TDRKH,0.5666001019228155
IFI27L1,0.5665291069010118
ZBTB45,0.5664164604916062
AHI1,0.5663170282547071
ZER1,0.5662948444800038
DGKA,0.5661785381319434
NCALD,0.5661184060711035
SLC38A11,0.5660960874949172
ARHGEF7,0.5660643314611253
EIF3C,0.5660036878079218
THEM4,0.5659988929239474
B9D2,0.565952059159955
MTIF3,0.5658704608885973
PLEKHA4,0.5658256963753692
PCYT1A,0.5658224302415017
RETN,0.5657155243418155
HOMER1,0.5656747444869975
DNAJA3,0.5655742122172419
ZMYND8,0.5655148538688942
INTS8,0.5654465724228568
RAB8A,0.5653952148981567
PYGO2,0.5653646902936715
ATP2B2,0.5653561423412421
RUNX1,0.5652631533152047
BMP1,0.5651308892543464
ADCY4,0.5651281422203636
WDR5B,0.5650624481393791
ISCU,0.56502519434067
KLHL17,0.5650194034686868
DOK4,0.5649355736874224
TRIP10,0.5648905120442107
CUL7,0.5648671002449739
NUP93,0.5646615760327983
CYC1,0.5645877601438751
AP3D1,0.5645469022943799
R3HDM1,0.5643722215489083
SLC16A6,0.5643712533279807
COBLL1,0.5643258296623637
UBXN2B,0.5642954054903465
FZD2,0.5642784884182999
RBMXL1,0.5642742054646763
SAC3D1,0.5642300601747624
STARD5,0.5641861172849881
MCM8,0.5641847561169686
PELO,0.5639703917002178
PPARGC1A,0.5639050198523763
NEURL2,0.5637754645926206
SLC12A7,0.5637011747562384
SLC35C2,0.5636724058781853
BOK,0.5635363570567804
KLHL12,0.5635124074747322
PAGR1,0.5634473606096193
ARL2BP,0.5634286460686841
GLYCTK,0.5633833181366722
DHRS7B,0.5633690259278022
RRAGC,0.5633092215804627
CRTAP,0.563258506806873
PRR14L,0.5630551698103858
SERPINF2,0.5630473366124404
PPP2R3A,0.5630329792688588
SLC25A40,0.5629889395416788
NPAS2,0.5628749582211844
PXN,0.5628628458414433
ZNF251,0.5627018726792522
SMC1B,0.5626992807092357
KCNMB1,0.5626868916697223
RNF181,0.5626779710276383
BCL11A,0.5625945020821939
SOX18,0.562474293861872
TIA1,0.562457611145395
GFER,0.5623483038562128
RPS6,0.562276994383243
PLEKHG6,0.5621742920396217
MATN3,0.5621577520560018
KCNK5,0.5620784996047474
ZNF606,0.5620754067046503
CEBPZ,0.5619872648120943
EP400,0.5619628047785097
DMRTA2,0.5619382542806698
TATDN1,0.5619189148645373
TMEM120A,0.5618667216198924
ZC3H7B,0.5618583515584563
RANBP2,0.5618262030442832
FGGY,0.5618101922501537
SYS1,0.5617352720788954
ITGAE,0.5615260095390633
MGAT4B,0.5614795233710398
KLF6,0.5613312981770782
TLCD1,0.5613165244501754
MEGF6,0.5613016337374774
CCDC130,0.5612667193220217
ADAMTSL4,0.5612548881949916
DNAH17,0.5612433166148313
EML2,0.5611431207189272
ZNF775,0.5611044494312816
FEM1B,0.5610649752952
TPX2,0.5609974352531257
USP34,0.5609852602190637
FRY,0.5609028848650885
SPICE1,0.5607475302278845
RNF7,0.5607372619182884
TRHDE,0.5607058129173562
PIH1D1,0.5607029098089813
GPSM3,0.5606654274216027
VPS18,0.5606536120257701
RASSF7,0.5605169514348414
MDK,0.5604708590671269
DRAP1,0.5604524912262889
C3,0.5602937383914893
NEK6,0.5601984046557175
IGSF8,0.5601679968294834
TMEM88B,0.560113310801884
CBX8,0.5600424620604945
SIGLEC6,0.5599973248455808
CBL,0.5598723659836158
CSNK2B,0.5597665275215844
GTF2F2,0.5597337385637835
THOC3,0.5597192512979102
MANEAL,0.559589150447975
AEBP1,0.5595181930673955
FKBP2,0.5594973771917575
SEC62,0.5594765378707024
SLC6A9,0.5594749989915657
RBM39,0.5594411187683397
KIRREL3,0.5592597051993963
SMG9,0.5592371766575712
BAK1,0.5592309806709562
WNT9A,0.559211113594927
PABPN1,0.5592072325283493
GADD45B,0.5589826374134448
ZNF142,0.5589599451365044
COTL1,0.5588671820312584
ZFYVE1,0.5587580784245664
TIPARP,0.5587350681400339
SLK,0.5587093270725243
MTX1,0.5586339601396574
GAA,0.5585764406927031
ASAP3,0.5585688578849506
IL17RE,0.5585510402958044
SIAE,0.5584630370612486
RPL7L1,0.5584534248585781
KIAA0930,0.5584139624517739
FBF1,0.5583925037349682
FEZ2,0.5583011330845686
SPTLC3,0.5582287745384205
DOCK6,0.5581877963570964
SIRT2,0.5581610435166338
SUPT7L,0.5581484244082923
GET4,0.5580892513428075
ACSM5,0.5580513967815641
LENG9,0.5580235447836039
LHFPL2,0.5579204399344092
LCN12,0.5577931426481348
GIT1,0.5577482476681592
MRFAP1L1,0.557732292863148
PILRB,0.5576043728950746
MAN1B1,0.5575865929397403
PNPLA1,0.5575317551066754
RPP14,0.5575293405796478
NCR3,0.55750591283904
ACD,0.557480769341987
HSPB7,0.557453953681005
CCDC15,0.5573425889032216
BAG3,0.5573040896675929
PTBP1,0.557158642319686
ITPKA,0.5571550716176283
ASB7,0.5571302722245884
G0S2,0.5571107595331709
ZNF821,0.5570790117736165
MANBA,0.5570419432629793
MOB3A,0.5570032146161061
CDC27,0.5569840741042346
NGDN,0.5569722554590318
PPIE,0.5569597326654949
WDR12,0.5568847192070764
MRPS11,0.556856926179159
PUSL1,0.5568080559678307
HSD3B7,0.5567734782448422
CYP2J2,0.5567720759595597
MYCBP,0.5567609132927407
OSGIN1,0.5566883397063321
AP2A2,0.556659551652084
SLC39A3,0.5566349432893332
METTL16,0.5566171509544888
BAD,0.5565836588094167
CISD1,0.5565755408251282
OAZ2,0.5564213378223277
CD163L1,0.5563587633981611
RELB,0.5563527684600361
PRPSAP2,0.5563039961861982
KNTC1,0.5561899843543004
ENG,0.5560467286149795
DLEU7,0.5559727102414981
GGCT,0.5559617858362919
PARP11,0.5558046701543848
TMEM70,0.5557500900856487
GTF3C2,0.5556482762982862
PIGQ,0.5556372558216512
DCAF11,0.5556150717247902
RBM25,0.5555538207087879
HERPUD1,0.5554563857030366
MRPL10,0.5553931400852693
CRTC1,0.5553594431241805
SMARCAL1,0.555338540810457
STAT2,0.5553004031899456
PLAUR,0.5552881576579317
TMEM140,0.5552669374264912
RABEPK,0.5550368153150611
RFX2,0.5550291199247122
POLA2,0.5549657010975748
FDXACB1,0.5548581164725799
FAM114A1,0.5548341446900986
SLC4A1AP,0.5547758193012178
POLD2,0.5546676916774544
YAP1,0.5546142068415778
SIPA1,0.5545789137192049
IGF2BP2,0.5545104966550776
PPARG,0.554447797836213
MIB1,0.5544450039626865
THOC7,0.5543152955742794
RAB35,0.5541940562957332
AP3B2,0.5541892050072553
GALK1,0.5541235161993284
RASL11A,0.5540941163366856
AHNAK,0.5539546385476637
THOC1,0.5539359609323747
MSL2,0.5537812029165744
SMG5,0.5537208151487458
SNX32,0.5535993791176114
SBNO1,0.5535720490415722
BCAR1,0.5535431364349804
NAMPT,0.5535276071003534
POM121C,0.5535067428415684
KIAA0232,0.5534848148337856
MIIP,0.5533917091780785
SLC44A4,0.5532451010690393
FLT3,0.5532324546504357
PLEC,0.553200182102491
DDAH1,0.5531258751381382
TTC17,0.5530927147100831
SLC29A4,0.5530362076594653
FOXE1,0.5530340277867186
ZC3H12C,0.5528400480339418
TTC12,0.5527365876147117
GSE1,0.5527079323461801
PLEKHA1,0.5526844361462724
MYO5B,0.5526798454945104
BRD1,0.5526539979975859
PTPN1,0.5526454275749626
TCP1,0.552628235211039
RUSC1,0.552584642309614
KLF16,0.5524040283259603
FCHSD2,0.5523495310342018
HMGCR,0.5523391390874846
ARHGEF1,0.5523220605289606
FAM168B,0.5520308443028057
DSE,0.552002932300687
RRAS2,0.5519946898832337
TBXA2R,0.5519589442165947
PRRC2A,0.5519549286067036
DYNC1LI2,0.551952574361283
PSMD3,0.5518762758905525
APOE,0.5518157104277952
GPR68,0.5517985881121519
MBNL1,0.5517456982425795
TOB2,0.5517199170100268
WDR61,0.5516448373426004
SLC27A5,0.5516175482187068
FGF11,0.5515771328796661
MZF1,0.551505426057702
NR0B2,0.5514743574019612
ZNF500,0.5512938123108622
LCMT2,0.5512840377369378
CDKN2AIPNL,0.5511995987137233
ZC3H4,0.5510711101399226
FUBP1,0.551009473277407
PSMA4,0.5510075661937218
TMIGD3,0.5509479169229511
ST7L,0.550928338491382
METTL21A,0.5508572941913882
RFX1,0.5508351570659573
DNPH1,0.5508042732276984
OXER1,0.5508014874858693
CSNK1E,0.5507150619633402
STAT6,0.5507108059247208
PLXNA4,0.550673012755047
CHAC1,0.5506341410058835
TSR3,0.550602181858685
SURF2,0.5505774245212547
PEX6,0.5505467419755606
ZNF45,0.5504842242351364
KSR1,0.550462015484526
MAPK8IP1,0.5504404710882606
GXYLT1,0.550432828500938
ZNF227,0.5504303286496666
LMNTD2,0.5503310369390407
PNPLA2,0.5503114349765433
EIF3M,0.5501273540658903
LNX2,0.5501200134035189
NEIL2,0.550100208492559
TMX2,0.5499842797789605
HRH2,0.549946915330665
MYO9B,0.5499368130767409
PROS1,0.5499249132514472
RAPH1,0.5497786963573468
CCDC157,0.5497777487892687
SMG1,0.5497307669909964
OGFOD2,0.5497112603448691
A1BG,0.5496442734515715
MAP1LC3B2,0.5496031583984922
TERT,0.5495750590087698
CAMK2N1,0.5495177501849063
HTRA1,0.5494581835203691
NIPA1,0.5494404379761261
DCBLD2,0.5492713302445421
HNMT,0.5491539466502017
MED6,0.5491304247167113
RNF167,0.549106783783881
ARHGAP10,0.5489992434520354
ZNF280D,0.5489666644145089
VWDE,0.5489617614051006
ZSWIM3,0.5489519681778954
PEX1,0.5487859125595451
ENTPD5,0.5487432068529985
TRAF7,0.5487382165449887
BCKDK,0.5487356943059678
TANC2,0.5486654503849857
PMVK,0.5486203694860727
BPTF,0.5486123029322599
CARM1,0.5485961240103949
TNFSF13B,0.5485942627653697
JUN,0.5485264626573214
DPM1,0.5484996380323026
KIF16B,0.5484695314010486
NOP58,0.5484553473524136
ADM,0.548389230228047
LIG4,0.5481168674919391
CPSF2,0.5480529122199613
ZNF575,0.5480273731290489
TP53I13,0.5479987842355705
CD164,0.5479792440011637
RNFT1,0.5479350374200547
HMGN1,0.5479104659241882
NRL,0.54790266637914
NNT,0.5477156439906217
MSANTD4,0.547706883806936
BIRC5,0.5476915095077125
ASNS,0.5475974551024688
TBC1D32,0.5475752037890214
PAK4,0.5475689627829544
DYNLL1,0.5475659418160977
UPF1,0.547469995028236
TNFRSF6B,0.5473443780359681
AFMID,0.547224463334682
SYMPK,0.5471735854314277
GRB2,0.5471583684228294
TRAPPC12,0.5471482924174784
QPCTL,0.547121052824918
FAM174B,0.5470647665931704
CEP89,0.5469951810354323
ZNF783,0.5469361131866542
ABCB9,0.546903825155002
CLK2,0.5469016919257486
SLC6A4,0.546842947467485
DYNC2LI1,0.5468276525152926
ACP1,0.5467722215274272
MOB1B,0.5467702509463156
ADGRF3,0.5467503771951798
LACTB,0.5467212376866725
IRAK2,0.5466706109958096
HACD4,0.5466413754425039
SDF2L1,0.5465941965800382
RCN1,0.5465845128585929
FBLN1,0.5465629499039152
PPP4R1,0.5465430990827661
NDUFB8,0.5465357533932317
PGD,0.5465146659193243
TMEM218,0.546458682107347
DPYD,0.5464391611554286
SLC16A9,0.5463876921515726
IRS1,0.5463724430454939
PLEKHJ1,0.5463557298989928
TM7SF3,0.5463103636334188
CCT2,0.5462100690493314
SMIM24,0.5461891248964373
GALNT14,0.5461877381396735
SHOC2,0.5461587791886485
KCTD13,0.5461504192674543
DAPK2,0.5461249447382996
PALM3,0.5461052858940646
TAOK1,0.5460231620007873
ANKS3,0.5459937765053359
GPER1,0.5459079530259453
MRPL20,0.5459058741635099
TSPAN4,0.5458999156683545
NFS1,0.5457814632984279
CPOX,0.545758137478195
APOBEC3A,0.5457088986442834
TUFM,0.5456869787361662
RAC1,0.545451951681483
CSNK1G2,0.5454238964370658
SNAPC4,0.545419013198358
RAE1,0.5453270901538042
AGBL5,0.545295191629949
CWF19L1,0.5449795479125736
PRSS36,0.5449738807976585
FSTL1,0.5449703487827718
THBS3,0.5447418507133722
ZNF34,0.5445188306527841
NT5C3B,0.5444227307539273
YJEFN3,0.5443026539597899
BBC3,0.5441815183500326
KISS1R,0.5441317568045708
HNRNPC,0.5440839278370931
TNFAIP8,0.5438885650756117
MRPS27,0.5438085260753452
UBE2Q1,0.543807965975579
BCL2,0.5437961756355941
NTHL1,0.5437165270734732
GOLPH3L,0.5436233534349476
DDX5,0.5435098538289815
AKR1A1,0.5434225970777771
UVSSA,0.5433956772312236
MGRN1,0.5433380799559733
DNM2,0.5433245349403761
TRIB3,0.5433119293920845
RHPN1,0.5432950901975454
GPAM,0.5432895597314276
MYL12A,0.5432707993600955
ZNF704,0.5431977074458195
CYB561D1,0.5431836490926911
DIRAS1,0.5431727331372297
UQCRQ,0.5431587334594551
RPA2,0.5431353042860669
TNRC18,0.5430356823293636
NFE2L3,0.5429962668564523
MED22,0.5429833110024112
CNTN4,0.5429612359795585
PRC1,0.542860133269218
GBA,0.5428562307629086
EDC3,0.5428404978695478
RFXANK,0.5426470950879195
ECD,0.5426265279854259
MRPL9,0.5425491873213437
LRRC14,0.54251218403388
SLC38A7,0.5424381035886235
PPP2R1B,0.5423777109956283
MAPKBP1,0.5423715943448743
DUS4L,0.5423252042645474
PANK2,0.542313257024311
ECH1,0.5422516181331218
EIF5,0.5422452903616783
NES,0.5422170344608628
FBLN5,0.5421631243831542
NAGS,0.542155874348794
TMBIM1,0.542125750456215
IDH2,0.5421079415477874
MT2A,0.542097916535696
ARHGEF40,0.5420805684752761
DDX23,0.542031871228972
TDRD3,0.5420311813965203
TBC1D23,0.5420305470691427
BMF,0.5418762461785814
